"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"9","3","26","0","0","0","0","38","22.3","58%","68%","79%","32%","79%","3%","13.7","48.1","55.5","2.91","3.29","3.24","Sociology","Psychology","Intmd Psychology","Business","Political Science","Electrical Engg","Medicine","Undeclared","Mass Communication","Education","5%","21%","29%","45%","0%","SOC 3638 - Soc of Marriage & Fam","SOC 3561 - Criminology","SOC 3965 - Special Topics","HIST 1700 - American Civilization","SOC 3111 - Research Methods","BRIGHTON HIGH SCHOOL","HILLCREST HIGH SCHOO","VIEWMONT HIGH SCHOOL","ADOLFO CAMARILLO HIG","CLEARFIELD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE",3030,1,1074,"SOC"
"4","5","19","0","0","0","0","28","24.8","36%","93%","75%","75%","96%","0%","13.8","61.0","45.7","2.91","3.46","3.14","Sociology","Intmd Psychology","Undeclared","SS Behav Science & Health","Psychology","Human Develop & Family Std","Pharmacy","Computer Science","International Studies",NA,"0%","14%","46%","39%","0%","SOC 3112 - Social Statistics","PSY 3230 - Adult Devel And Aging","SOC 3337 - Sociology Of Gender","PSY 3000 - Statistical Methods Psy","SOC 3562 - Juvenile Delinquency","COTTONWOOD HIGH SCHO","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","JORDAN HIGH SCHOOL","JUAN DIEGO CATHOLIC","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","DIXIE STATE COLLEGE","COLUMBIA COLLEGE",3030,2,1074,"SOC"
"2","0","7","0","0","0","0","9","26.6","44%","100%","44%","56%","100%","0%","10.6","66.5","48.2","3.06","3.48","3.21","Sociology","Physical Therapy","Anthropology","Psychology",NA,NA,NA,NA,NA,NA,"0%","0%","33%","67%","0%","SOC 3380 - Race/Ethncty/Cls/Gender","FCS 3450 - Family Economic Issues","SOC 3112 - Social Statistics","FCS 3210 - FCS Statistics","ANTH 1050 - Evolution Human Nature","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","NORTHRIDGE HIGH SCHO","WEST HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE","BELLEVUE UNIVERSTIY","BRIGHAM YOUNG UNIVERSITY - IDAHO",NA,NA,3030,20,1074,"SOC"
"5","0","10","0","0","0","0","15","23.7","47%","80%","100%","67%","100%","0%","13.5","58.2","51.7","3.22","3.43","3.08","Sociology","Human Develop & Family Std","Environmental Studies","Art","Law","Political Science","SS Behav Science & Health","Medicine","Undeclared","Business","0%","13%","60%","27%","0%","SOC 3140 - Social Theory","SOC 3561 - Criminology","SOC 3020 - Social Psychology","MATH 4020 - Math Elem Sch Tchrs II","SOC 3112 - Social Statistics","CARRABASSETT VALLEY","COTTONWOOD HIGH SCHO","DAVIS HIGH SCHOOL","EL DORADO HIGH SCHOO","SKYLINE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE","UNIVERSITY OF ALASKA ANCHORAGE CAMPUS","UTAH STATE UNIVERSITY",3111,1,1074,"SOC"
"3","0","24","0","0","0","0","27","22.3","48%","78%","89%","48%","93%","0%","13.8","40.7","70.3","2.85","3.54","3.18","Sociology","Environmental Studies","English","Medicine","International Studies","Undeclared","Political Science","Social Work","Psychology",NA,"0%","11%","48%","41%","0%","SOC 3140 - Social Theory","SOC 3563 - Policing in U.S. Society","SOC 3562 - Juvenile Delinquency","SOC 3020 - Social Psychology","SOC 3030 - Social Structure","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","ETIWANDA HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","SAN JOAQUIN DELTA COLLEGE","SOUTHERN UTAH UNIVERSITY","WEBER STATE UNIVERSITY",3111,2,1074,"SOC"
"10","0","22","0","0","0","1","33","26.4","48%","67%","61%","61%","88%","3%","10.8","56.8","56.8","2.92","3.42","2.95","Sociology","Psychology","Health Promotn & Educ","Continuing Education","Film Studies","Architectural Studies","English","Human Develop & Family Std","Environmental Studies","SS Behav Science & Health","3%","21%","24%","52%","0%","SOC 3561 - Criminology","SOC 3638 - Soc of Marriage & Fam","SOC 3020 - Social Psychology","ED PS 5960 - Special Topics","SOC 3671 - Soc Of Health","ALTA HIGH SCHOOL","JORDAN HIGH SCHOOL","DIXIE HIGH SCHOOL","FOREIGN HIGH SCHOOL","GAFFNEY SENIOR HIGH","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","SOUTHERN UTAH UNIVERSITY","UTAH VALLEY STATE COLLEGE","ADIRONDACK COMMUNITY COLLEGE",3111,10,1074,"SOC"
"10","0","22","0","0","0","1","33","25.3","30%","79%","85%","58%","85%","3%","13.2","51.7","53.8","2.94","3.61","3.14","Sociology","Social Work","SS Behav Science & Health","Undeclared","Art History","Non Matriculated","Medicine","Business","Biology","Health Promotion & Educatn","3%","18%","36%","42%","0%","SOC 3337 - Sociology Of Gender","SOC 3140 - Social Theory","SOC 3561 - Criminology","SOC 3030 - Social Structure","POLS 3030 - State/Local Gov","COTTONWOOD HIGH SCHO","ALTA HIGH SCHOOL","BUENA HIGH SCHOOL","CARBON HIGH SCHOOL","FOREIGN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","COLLEGE OF EASTERN UTAH","DIABLO VALLEY COLLEGE",3112,1,1074,"SOC"
"4","1","19","0","0","0","1","25","23.6","44%","84%","84%","64%","92%","0%","13.4","54.9","47.0","3.12","3.64","3.24","Sociology","SS Behav Science & Health","Social Work","History","Theatre","Special Education","Speech Communication","Environmental Studies","Anthropology","Medicine","4%","4%","40%","52%","0%","SOC 3140 - Social Theory","PSY 3400 - Abnormal Behavior","SOC 3563 - Policing in U.S. Society","FCS 3905 - Modes Learn: WC","SOC 3638 - Soc of Marriage & Fam","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","HILLCREST HIGH SCHOO","JUDGE MEMORIAL HIGH","LOGAN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","DEFENSE LANGUAGE INST",3112,2,1074,"SOC"
"9","0","19","0","0","0","1","29","24.0","38%","76%","83%","59%","97%","0%","13.7","48.7","59.2","2.69","3.41","2.93","Sociology","Political Science","SS Behav Science & Health","Business","Environmental Studies","Undeclared","English","Communication Skills","Biology","Music","0%","10%","38%","52%","0%","SOC 3337 - Sociology Of Gender","SOC 3020 - Social Psychology","ED PS 5960 - Special Topics","SOC 3650 - Population & Society","SOC 3140 - Social Theory","BINGHAM HIGH SCHOOL","BOX ELDER HIGH SCHOO","DAVIS HIGH SCHOOL","GRAND COUNTY HIGH SC","HIGHLAND HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","ALLAN HANCOCK COLLEGE","AZUSA PACIFIC UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO",3112,3,1074,"SOC"
"2","0","10","0","0","0","1","13","32.4","38%","69%","31%","46%","100%","8%","9.2","65.8","61.8","2.98","3.34","3.21","Sociology","Social Work","Gender Studies","Environmental Studies","Non Matriculated","SS Behav Science & Health",NA,NA,NA,NA,"8%","8%","23%","62%","0%","FCS 3450 - Family Economic Issues","PSY 3400 - Abnormal Behavior","SOC 3030 - Social Structure","PSY 4951 - Special Projects","SOC 3564 - Criminal Courts & Corrections","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","GRANITE HIGH SCHOOL","TAYLORSVILLE HIGH SC","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,NA,3112,20,1074,"SOC"
"5","0","33","0","0","0","0","38","25.6","53%","66%","47%","63%","100%","0%","11.6","59.8","58.9","2.82","3.03","3.02","Sociology","Consumer & Community Stds","Speech Communication","Business","Political Science","Undeclared","Pharmacy","Human Dev & Family Std",NA,NA,"0%","3%","26%","71%","0%","SOC 3965 - Special Topics","SOC 3564 - Criminal Courts & Corrections","SOC 3337 - Sociology Of Gender","FCS 3450 - Family Economic Issues","WRTG 3015 - Professional Writing","WEST HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","HILLCREST HIGH SCHOO","JUAN DIEGO CATHOLIC","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","UTAH VALLEY STATE COLLEGE","NEW MEXICO STATE UNIVERSITY MAIN CAMPUS",NA,3112,70,1074,"SOC"
"9","3","23","0","0","0","1","36","24.3","36%","75%","89%","56%","92%","6%","13.2","45.8","52.4","2.97","3.38","3.17","Sociology","Intmd Psychology","Psychology","Law","Undeclared","Education","Art","Human Develop & Family Std","Mass Communication","Medicine","3%","19%","36%","42%","0%","SOC 3561 - Criminology","SOC 3638 - Soc of Marriage & Fam","SOC 3020 - Social Psychology","SOC 3650 - Population & Society","PSY 3000 - Statistical Methods Psy","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","ALTA HIGH SCHOOL","BUENA HIGH SCHOOL","COPPER HILLS HIGH SC","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","UNIVERSITY OF IDAHO","UTAH STATE UNIVERSITY","WESTMINSTER COLLEGE OF SALT LAKE CITY",3140,1,1074,"SOC"
"8","3","54","0","0","0","0","65","24.1","48%","77%","85%","45%","88%","0%","13.3","51.8","63.4","3.02","3.44","3.16","Sociology","Political Science","SS Behav Science & Health","Intmd Psychology","Medicine","Psychology","Undeclared","Education","Electrical Engg","Physical Therapy","2%","6%","40%","52%","0%","SOC 3563 - Policing in U.S. Society","SOC 3111 - Research Methods","SOC 3561 - Criminology","SOC 3337 - Sociology Of Gender","SOC 3562 - Juvenile Delinquency","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","COLLEGE OF EASTERN UTAH","PALOMAR COLLEGE",3140,2,1074,"SOC"
"3","1","12","0","0","0","0","16","24.0","25%","88%","94%","56%","100%","0%","14.7","48.9","68.3","2.83","3.54","2.88","Sociology","Social Work","Intmd Psychology","History Tchg","Education",NA,NA,NA,NA,NA,"0%","13%","31%","56%","0%","SOC 3140 - Social Theory","PSY 3400 - Abnormal Behavior","SOC 3638 - Soc of Marriage & Fam","FCS 3450 - Family Economic Issues","SOC 3020 - Social Psychology","MURRAY HIGH SCHOOL","CLEARFIELD HIGH SCHO","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","LAYTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","WEBER STATE UNIVERSITY",NA,NA,3334,1,1074,"SOC"
"10","5","46","0","0","0","0","61","22.8","41%","84%","87%","59%","89%","0%","13.9","51.9","45.3","3.10","3.52","3.15","Sociology","Undeclared","Intmd Psychology","Psychology","Political Science","Human Develop & Family Std","Business","Linguistics","Economics","Marketing","2%","16%","39%","43%","0%","SOC 3140 - Social Theory","PSY 3010 - Research Methods Psych","SOC 3563 - Policing in U.S. Society","SOC 3112 - Social Statistics","SOC 3562 - Juvenile Delinquency","DAVIS HIGH SCHOOL","FREMONT HIGH SCHOOL","JUDGE MEMORIAL HIGH","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","CITRUS COLLEGE","COCONINO COUNTY COMMUNITY COLLEGE",3337,1,1074,"SOC"
"22","8","30","0","0","0","1","61","22.4","33%","77%","82%","49%","95%","2%","13.3","49.1","42.7","3.20","3.54","3.29","Intmd Psychology","Undeclared","Sociology","Education","Mass Communication","Political Science","English","Art","Computer Science","Medicine","13%","26%","33%","28%","0%","SOC 3561 - Criminology","SOC 3140 - Social Theory","PHYS 2210 - Phycs For Scien. & Eng. I","PSY 3010 - Research Methods Psych","SOC 3638 - Soc of Marriage & Fam","WEST HIGH SCHOOL","AMES - ACAD MATH ENG","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","DAVIS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","CLEMSON UNIVERSITY",3337,2,1074,"SOC"
"8","6","23","0","0","0","0","37","26.7","41%","73%","46%","62%","100%","0%","10.1","54.2","52.9","2.92","3.48","3.21","Sociology","Undeclared","Intmd Psychology","Business","Intmd Business","Mass Communication","Computer Science","English","Exercise & Sport Sci","International Studies","3%","11%","38%","49%","0%","SOC 3564 - Criminal Courts & Corrections","SOC 3030 - Social Structure","PSY 3440 - Personality Theory","FCS 3450 - Family Economic Issues","SOC 3638 - Soc of Marriage & Fam","BRIGHTON HIGH SCHOOL","ALTA HIGH SCHOOL","CYPRUS HIGH SCHOOL","GRANITE HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE","UTAH STATE UNIVERSITY",3337,70,1074,"SOC"
"9","8","32","0","0","0","1","50","24.9","58%","72%","76%","58%","90%","2%","13.0","46.6","48.1","3.09","3.42","3.25","Sociology","Intmd Business","Undeclared","Business","Political Science","English","Psychology","Electrical Engg","Medicine","Degree Reached","2%","26%","24%","48%","0%","WRTG 3016 - Business Writing","SOC 3561 - Criminology","SOC 3112 - Social Statistics","SOC 1010 - Intro To Sociology","PHYS 2020 - General  Physics II","HILLCREST HIGH SCHOO","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","CHELMSFORD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","LDS BUSINESS COLLEGE","BRIGHAM YOUNG UNIVERSITY",3365,1,1074,"SOC"
"3","1","23","0","0","0","0","27","28.6","44%","59%","48%","70%","100%","0%","10.1","56.9","58.8","2.82","3.20","3.14","Sociology","International Studies","Computer Science","Undeclared","Physical Therapy","Intmd Psychology","Political Science",NA,NA,NA,"0%","4%","33%","63%","0%","SOC 3638 - Soc of Marriage & Fam","WRTG 3015 - Professional Writing","ANTH 3969 - Special Topics","SOC 3140 - Social Theory","PHIL 3730 - Justice & Int Affairs","CHICO SENIOR HIGH SC","GRANGER HIGH SCHOOL","HORIZONTE INSTRUCTIO","OLYMPUS HIGH SCHOOL","SKYLINE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BELLEVUE UNIVERSTIY","BRIGHAM YOUNG UNIVERSITY - IDAHO","CHABOT COLLEGE","DIXIE STATE COLLEGE",3380,20,1074,"SOC"
"0","0","5","0","0","0","0","5","22.0","20%","80%","80%","80%","100%","0%","12.6","49.4","41.3","3.80","3.94","3.67","Sociology","Human Develop & Family Std",NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","20%","80%","0%","SOC 3564 - Criminal Courts & Corrections","BIOL 2020 - Princ of Cell Biology","CHEM 2325 - Organic Chem Lab II","SOC 3030 - Social Structure","SOC 3140 - Social Theory","WATERFORD SCHOOL",NA,NA,NA,NA,"BRIGHAM YOUNG UNIVERSITY","GROSSMONT COLLEGE","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE",NA,3393,1,1074,"SOC"
"2","0","6","0","0","0","0","8","26.0","38%","75%","50%","63%","88%","0%","12.1","55.8","76.0","2.75","3.19","2.95","Sociology","International Studies",NA,NA,NA,NA,NA,NA,NA,NA,"0%","13%","13%","75%","0%","ECON 3100 - Labor Economics","ECON 5080 - Marxian Economics","SOC 3337 - Sociology Of Gender","ECON 3540 - Current Economic Pbls","ECON 5240 - Urban Economics","KAHUKU HIGH SCHOOL","PROVO SENIOR HIGH SC","TAYLORSVILLE HIGH SC",NA,NA,"SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","SNOW COLLEGE",NA,NA,3433,1,1074,"SOC"
"0","0","28","0","0","0","1","29","22.8","72%","69%","90%","28%","83%","10%","13.9","35.5","63.8","3.08","3.43","3.38","Sociology","International Studies","Political Science","History","Psychology","Mass Communication","Film Studies","English","Undeclared","International Student Exchange","7%","3%","48%","41%","0%","POLS 2100 - Intro Intntl Relation","SOC 3111 - Research Methods","BUS 2900 - Intro International Bus","SOC 3030 - Social Structure","SOC 3140 - Social Theory","HIGHLAND HIGH SCHOOL","JUDGE MEMORIAL HIGH","WEST HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","ALLAN HANCOCK COLLEGE","BRIGHAM YOUNG UNIVERSITY HAWAII CAMPUS","SOUTHERN UTAH UNIVERSITY","UNIVERSITY OF IDAHO",3436,1,1074,"SOC"
"1","3","14","0","0","0","0","18","26.9","33%","83%","50%","56%","94%","0%","10.4","47.4","67.1","2.94","3.45","3.12","Sociology","Psychology","Intmd Psychology","Undeclared","Parks Recreation & Tourism","Mass Communication",NA,NA,NA,NA,"6%","0%","33%","61%","0%","SOC 3140 - Social Theory","SOC 3030 - Social Structure","FCS 3215 - Dev Inf & Childhood","PSY 3000 - Statistical Methods Psy","SOC 3671 - Soc Of Health","SKYLINE HIGH SCHOOL","CLEARFIELD HIGH SCHO","JUDGE MEMORIAL HIGH","OLYMPUS HIGH SCHOOL","PRESTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE",3560,20,1074,"SOC"
"19","5","39","1","0","0","0","64","23.8","33%","86%","80%","44%","92%","0%","12.4","48.1","44.3","2.84","3.53","3.16","Sociology","Undeclared","Intmd Psychology","Law","Psychology","Nursing","Business","Medical Lab Science","Art","English","19%","16%","34%","30%","2%","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","SOC 3112 - Social Statistics","SOC 3562 - Juvenile Delinquency","PSY 3400 - Abnormal Behavior","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","JUDGE MEMORIAL HIGH","COTTONWOOD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","COLLEGE OF EASTERN UTAH","UTAH STATE UNIVERSITY","WEBER STATE UNIVERSITY",3561,1,1074,"SOC"
"12","3","39","0","0","0","0","54","24.4","52%","74%","61%","65%","87%","0%","11.6","56.3","52.1","2.71","3.37","3.00","Sociology","Undeclared","Intmd Psychology","Political Science","Psychology","Human Develop & Family Std","Medicine","Mass Communication","Mathematics","History","2%","11%","39%","48%","0%","ED PS 3960 - Special Topics","SOC 3638 - Soc of Marriage & Fam","SOC 3111 - Research Methods","PSY 3440 - Personality Theory","SOC 3030 - Social Structure","SKYLINE HIGH SCHOOL","JORDAN HIGH SCHOOL","ADOLFO CAMARILLO HIG","BRIGHTON HIGH SCHOOL","CYPRUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH",3561,10,1074,"SOC"
"1","1","7","0","0","0","0","9","24.1","33%","78%","56%","44%","100%","0%","10.4","66.9","45.0","3.45","3.34","3.32","Sociology","Psychology","Speech Communication","Intmd Psychology","Political Science","Law",NA,NA,NA,NA,"11%","22%","33%","33%","0%","PSY 3440 - Personality Theory","PSY 3711 - Brain And Behavior","PSY 3000 - Statistical Methods Psy","SOC 1010 - Intro To Sociology","SOC 3564 - Criminal Courts & Corrections","VIEWMONT HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","EAST HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE",NA,NA,NA,3561,20,1074,"SOC"
"18","4","49","0","0","0","1","72","22.9","33%","76%","89%","46%","93%","0%","13.5","49.2","54.4","3.11","3.42","3.18","Sociology","Psychology","Undeclared","Social Work","Human Develop & Family Std","Intmd Psychology","Mass Communication","Political Science","Speech Communication","Education","4%","25%","28%","43%","0%","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","SOC 3561 - Criminology","PSY 3000 - Statistical Methods Psy","SOC 3030 - Social Structure","WEST HIGH SCHOOL","BRIGHTON HIGH SCHOOL","JUDGE MEMORIAL HIGH","EAST HIGH SCHOOL","OLYMPUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BAYLOR UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","CHABOT COLLEGE",3562,1,1074,"SOC"
"7","2","69","0","0","0","1","79","23.6","42%","87%","87%","33%","92%","1%","13.2","38.7","67.2","3.17","3.48","3.31","Sociology","Psychology","Undeclared","Law","Political Science","SS Behav Science & Health","English","Human Develop & Family Std","Mass Communication","Intmd Psychology","4%","9%","35%","52%","0%","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","PSY 3440 - Personality Theory","SOC 3112 - Social Statistics","SOC 3561 - Criminology","HIGHLAND HIGH SCHOOL","OLYMPUS HIGH SCHOOL","COTTONWOOD HIGH SCHO","DAVIS HIGH SCHOOL","TOOELE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","CASTLETON STATE COLLEGE","CITRUS COLLEGE",3563,1,1074,"SOC"
"4","3","28","0","0","0","0","35","26.5","51%","83%","63%","69%","100%","0%","11.3","60.8","48.2","3.09","3.49","3.18","Sociology","Psychology","Intmd Psychology","Exercise & Sport Sci","Intmd Business","Undeclared",NA,NA,NA,NA,"0%","3%","29%","69%","0%","SOC 3112 - Social Statistics","SOC 3965 - Special Topics","SOC 3337 - Sociology Of Gender","PSY 3010 - Research Methods Psych","SOC 3563 - Policing in U.S. Society","MURRAY HIGH SCHOOL","CYPRUS HIGH SCHOOL","JUAN DIEGO CATHOLIC","KEARNS HIGH SCHOOL","LAYTON CHRISTIAN ACA","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","DIXIE STATE COLLEGE","SOUTHERN UTAH UNIVERSITY",3564,70,1074,"SOC"
"1","1","13","0","0","0","0","15","24.5","33%","73%","80%","67%","100%","0%","13.2","45.2","55.0","2.89","3.59","3.01","Sociology","Intmd Psychology","Human Develop & Family Std","Law",NA,NA,NA,NA,NA,NA,"0%","7%","33%","60%","0%","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","SOC 3563 - Policing in U.S. Society","PSY 3010 - Research Methods Psych","SOC 3111 - Research Methods","BINGHAM HIGH SCHOOL","COTTONWOOD HIGH SCHO","TAHOE TRUCKEE HIGH S","TIMBERLINE HIGH SCHO","WOODS CROSS HIGH SCH","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","WEBER STATE UNIVERSITY",NA,3593,1,1074,"SOC"
"6","3","28","0","0","0","0","37","24.0","30%","65%","95%","54%","89%","0%","14.3","56.2","53.5","2.97","3.40","3.21","Sociology","Human Develop & Family Std","Psychology","Intmd Psychology","Political Science","Business","Medicine","Theatre","Intmd Business","Mechanical Engg","0%","22%","32%","46%","0%","SOC 3140 - Social Theory","SOC 3030 - Social Structure","SOC 3337 - Sociology Of Gender","SOC 3561 - Criminology","SOC 3020 - Social Psychology","JUDGE MEMORIAL HIGH","ALTA HIGH SCHOOL","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","COTTONWOOD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","SNOW COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","CLEMSON UNIVERSITY",3638,1,1074,"SOC"
"9","2","29","0","0","0","2","42","26.9","43%","67%","50%","62%","88%","0%","10.3","59.5","60.2","2.85","3.26","3.00","Sociology","Political Science","Psychology","Degree Reached","Undeclared","Human Develop & Family Std","Intmd Business","Business","Consumer Std & Fam Econ","Spanish","0%","7%","38%","55%","0%","SOC 3561 - Criminology","SOC 3965 - Special Topics","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3111 - Research Methods","SOC 3140 - Social Theory","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","ANTIOCH HIGH SCHOOL","BOOKER HS/VISUAL PER","BOUNTIFUL HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","DIXIE STATE COLLEGE",3638,10,1074,"SOC"
